#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     128000.000           0.000           0.000       -3163.373         309.717          0.000           0.000        -152.357           7.516        -46.137        -344.057       -3071.034         306.728       -390.194         244.696         -10.505        -156.003
     132000.000           0.000           0.000       -3179.702         319.288          0.000           0.000        -152.850           8.082        -39.183        -302.071       -3081.216         315.733       -341.254         251.336         -11.637        -101.555
     136000.000           0.000           0.000       -3130.706         317.870          0.000           0.000        -150.435           8.400        -51.031        -316.868       -3039.806         314.008       -367.899         241.335         -12.262        -138.826
     140000.000           0.000           0.000       -3019.015         319.273          0.000           0.000        -147.909           7.814        -66.086        -301.181       -2918.407         316.337       -367.267         248.517         -10.750        -129.500
     144000.000           0.000           0.000       -3272.056         333.427          0.000           0.000        -149.410           8.482        -39.935        -318.094       -3167.166         329.903       -358.029         254.300         -12.006        -115.735
     148000.000           0.000           0.000       -3034.334         316.749          0.000           0.000        -153.739           7.545        -49.082        -305.674       -2942.891         313.578       -354.756         245.182         -10.716        -120.290
     152000.000           0.000           0.000       -3113.859         326.357          0.000           0.000        -150.545           8.244        -57.012        -325.610       -3014.080         322.886       -382.622         250.324         -11.715        -144.013
     156000.000           0.000           0.000       -3064.152         333.952          0.000           0.000        -156.148           7.618        -61.066        -338.097       -2976.496         330.496       -399.163         243.804         -11.074        -166.433
     160000.000           0.000           0.000       -3299.130         331.684          0.000           0.000        -142.340           7.747        -42.647        -318.494       -3232.253         328.945       -361.141         209.217         -10.486        -162.410
     164000.000           0.000           0.000       -3111.471         318.463          0.000           0.000        -147.617           8.575        -66.918        -277.545       -3021.458         315.903       -344.463         237.630         -11.135        -117.968
     168000.000           0.000           0.000       -3060.744         322.439          0.000           0.000        -148.257           7.537        -58.285        -307.657       -2966.657         318.577       -365.942         242.344         -11.399        -134.997
     172000.000           0.000           0.000       -3121.920         312.561          0.000           0.000        -146.510           7.885        -58.586        -293.869       -3017.474         308.556       -352.455         250.956         -11.890        -113.389
     176000.000           0.000           0.000       -3156.233         316.126          0.000           0.000        -151.235           7.919        -38.230        -324.370       -3063.203         312.669       -362.600         244.265         -11.376        -129.711
     180000.000           0.000           0.000       -3253.729         312.568          0.000           0.000        -147.162           8.320        -58.938        -322.868       -3153.908         308.906       -381.806         246.983         -11.982        -146.805
     184000.000           0.000           0.000       -3249.013         326.519          0.000           0.000        -146.138           8.451        -41.080        -335.956       -3138.112         322.719       -377.036         257.039         -12.251        -132.248
     188000.000           0.000           0.000       -3307.974         326.366          0.000           0.000        -150.381           7.514        -46.339        -301.844       -3220.446         322.909       -348.183         237.909         -10.971        -121.245
     192000.000           0.000           0.000       -3243.158         326.589          0.000           0.000        -141.370           7.908        -59.276        -267.626       -3160.760         323.000       -326.902         223.768         -11.497        -114.631
     196000.000           0.000           0.000       -3120.293         313.328          0.000           0.000        -152.309           7.559        -39.123        -310.873       -3030.114         310.155       -349.996         242.488         -10.732        -118.240
     200000.000           0.000           0.000       -3225.738         319.470          0.000           0.000        -143.934           8.281        -55.689        -293.200       -3132.009         316.411       -348.889         237.663         -11.340        -122.566
