#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
      96000.000           0.000           0.000       -3235.367         324.347          0.000           0.000        -145.058           8.145        -90.735        -141.457       -3174.259         320.980       -232.192         206.166         -11.512         -37.538
      99000.000           0.000           0.000       -3299.099         331.443          0.000           0.000        -145.929           8.061        -99.306        -155.537       -3240.392         327.811       -254.843         204.636         -11.693         -61.900
     102000.000           0.000           0.000       -3358.003         338.499          0.000           0.000        -143.943           8.123       -100.538        -136.523       -3302.354         334.481       -237.061         199.592         -12.141         -49.610
     105000.000           0.000           0.000       -3231.516         330.241          0.000           0.000        -146.316           8.147        -80.830        -164.636       -3180.143         326.466       -245.466         197.689         -11.922         -59.699
     108000.000           0.000           0.000       -3309.466         326.504          0.000           0.000        -144.841           8.729        -94.513        -137.370       -3256.491         322.882       -231.883         197.816         -12.351         -46.418
     111000.000           0.000           0.000       -3241.376         329.801          0.000           0.000        -145.951           8.036        -88.773        -152.020       -3180.573         326.981       -240.793         206.754         -10.856         -44.895
     114000.000           0.000           0.000       -3259.371         333.084          0.000           0.000        -147.564           8.033        -73.482        -159.066       -3202.935         329.917       -232.548         204.000         -11.200         -39.748
     117000.000           0.000           0.000       -3385.037         333.796          0.000           0.000        -145.967           7.549       -104.247        -145.501       -3321.476         330.285       -249.748         209.528         -11.060         -51.280
     120000.000           0.000           0.000       -3260.197         320.667          0.000           0.000        -149.098           7.388       -103.415        -147.929       -3193.047         317.180       -251.344         216.248         -10.875         -45.971
     123000.000           0.000           0.000       -3337.306         328.819          0.000           0.000        -144.147           7.801       -105.433        -147.323       -3286.857         325.574       -252.756         194.596         -11.046         -69.206
     126000.000           0.000           0.000       -3319.409         331.777          0.000           0.000        -144.464           7.848        -73.409        -170.589       -3266.337         328.881       -243.998         197.536         -10.744         -57.206
     129000.000           0.000           0.000       -3319.270         329.430          0.000           0.000        -146.059           7.956        -83.394        -126.403       -3284.168         325.808       -209.797         181.161         -11.578         -40.214
     132000.000           0.000           0.000       -3326.420         335.235          0.000           0.000        -147.229           7.804       -110.579        -124.591       -3271.442         331.891       -235.170         202.207         -11.148         -44.111
     135000.000           0.000           0.000       -3216.984         324.385          0.000           0.000        -145.461           7.807        -93.129        -167.601       -3152.980         320.748       -260.730         209.465         -11.444         -62.709
     138000.000           0.000           0.000       -3339.728         334.760          0.000           0.000        -146.407           7.876        -94.137        -132.025       -3282.566         330.798       -226.162         203.569         -11.838         -34.431
     141000.000           0.000           0.000       -3296.075         338.352          0.000           0.000        -142.448           8.166        -99.893        -147.019       -3243.525         334.888       -246.912         194.998         -11.630         -63.544
     144000.000           0.000           0.000       -3116.072         327.044          0.000           0.000        -147.416           7.799       -102.209        -147.152       -3061.432         323.732       -249.361         202.056         -11.111         -58.416
     147000.000           0.000           0.000       -3224.672         340.478          0.000           0.000        -144.048           8.369        -84.096        -151.767       -3172.122         336.512       -235.863         196.598         -12.335         -51.600
     150000.000           0.000           0.000       -3204.814         340.201          0.000           0.000        -143.659           8.278        -95.851        -128.261       -3167.304         337.391       -224.112         181.169         -11.088         -54.031
     153000.000           0.000           0.000       -3420.907         337.847          0.000           0.000        -145.189           7.903       -108.262        -160.636       -3368.394         334.809       -268.898         197.702         -10.941         -82.137
     156000.000           0.000           0.000       -3281.367         329.155          0.000           0.000        -148.185           7.838        -99.342        -136.531       -3231.000         325.922       -235.873         198.552         -11.071         -48.392
     159000.000           0.000           0.000       -3312.065         327.732          0.000           0.000        -146.113           8.121       -105.443        -156.086       -3254.609         324.520       -261.529         203.569         -11.333         -69.293
     162000.000           0.000           0.000       -3113.555         324.343          0.000           0.000        -147.771           8.289        -69.966        -141.397       -3066.414         320.840       -211.363         194.912         -11.792         -28.243
     165000.000           0.000           0.000       -3293.346         329.951          0.000           0.000        -148.335           8.059       -103.753        -162.013       -3242.877         327.006       -265.766         198.804         -11.004         -77.966
     168000.000           0.000           0.000       -3359.960         331.059          0.000           0.000        -146.592           8.069       -101.229        -156.526       -3305.194         327.988       -257.755         201.358         -11.140         -67.537
     171000.000           0.000           0.000       -3401.513         332.622          0.000           0.000        -146.753           8.667       -102.142        -143.818       -3343.369         329.421       -245.960         204.897         -11.868         -52.931
     174000.000           0.000           0.000       -3408.428         328.858          0.000           0.000        -146.269           7.577        -92.404        -154.585       -3361.324         325.198       -246.989         193.373         -11.237         -64.853
     177000.000           0.000           0.000       -3302.998         334.789          0.000           0.000        -146.099           7.705        -82.513        -153.605       -3255.010         331.660       -236.118         194.087         -10.834         -52.865
     180000.000           0.000           0.000       -3334.963         333.617          0.000           0.000        -144.314           7.708        -96.212        -168.921       -3279.418         330.397       -265.133         199.859         -10.928         -76.202
     183000.000           0.000           0.000       -3289.558         333.502          0.000           0.000        -143.402           7.666        -87.825        -138.406       -3253.389         330.825       -226.231         179.571         -10.343         -57.003
     186000.000           0.000           0.000       -3357.339         329.022          0.000           0.000        -144.642           7.502        -92.425        -149.628       -3305.163         325.713       -242.053         196.818         -10.811         -56.046
     189000.000           0.000           0.000       -3440.022         338.533          0.000           0.000        -144.284           7.408        -94.780        -144.705       -3384.548         335.787       -239.485         199.758         -10.154         -49.881
     192000.000           0.000           0.000       -3336.967         335.379          0.000           0.000        -142.744           8.188        -93.243        -150.585       -3284.639         332.046       -243.828         195.072         -11.521         -60.277
     195000.000           0.000           0.000       -3356.697         332.307          0.000           0.000        -146.045           7.733        -93.969        -149.921       -3301.341         329.569       -243.890         201.401         -10.471         -52.960
     198000.000           0.000           0.000       -3260.375         333.948          0.000           0.000        -148.196           7.879        -82.778        -139.472       -3218.266         330.565       -222.250         190.305         -11.262         -43.207
