#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     128000.000           0.000           0.000       -3188.836         320.369          0.000           0.000        -147.650           8.123        -73.947        -212.010       -3129.677         317.185       -285.957         206.809         -11.307         -90.455
     132000.000           0.000           0.000       -3176.533         323.501          0.000           0.000        -144.808           8.570        -88.507        -199.760       -3111.181         319.776       -288.267         210.160         -12.295         -90.402
     136000.000           0.000           0.000       -3110.397         321.641          0.000           0.000        -150.666           7.180        -86.880        -176.721       -3066.139         318.237       -263.601         194.924         -10.584         -79.261
     140000.000           0.000           0.000       -3098.031         314.482          0.000           0.000        -146.418           7.997        -63.975        -200.191       -3044.923         312.056       -264.166         199.526         -10.423         -75.063
     144000.000           0.000           0.000       -3152.777         312.565          0.000           0.000        -149.605           8.156        -87.916        -173.831       -3097.175         309.290       -261.747         205.207         -11.431         -67.971
     148000.000           0.000           0.000       -3003.991         316.423          0.000           0.000        -146.015           8.464        -84.352        -190.566       -2948.098         314.098       -274.918         201.908         -10.789         -83.799
     152000.000           0.000           0.000       -3045.597         317.000          0.000           0.000        -149.227           7.958        -87.304        -169.322       -2996.489         314.373       -256.626         198.335         -10.585         -68.876
     156000.000           0.000           0.000       -3153.946         322.197          0.000           0.000        -149.129           8.220        -90.833        -188.526       -3095.483         319.491       -279.359         207.592         -10.926         -82.693
     160000.000           0.000           0.000       -2934.359         313.353          0.000           0.000        -146.587           7.570        -83.321        -184.569       -2888.360         309.738       -267.890         192.586         -11.185         -86.489
     164000.000           0.000           0.000       -3181.464         321.555          0.000           0.000        -146.885           7.696        -84.053        -207.172       -3118.989         317.698       -291.225         209.360         -11.553         -93.418
     168000.000           0.000           0.000       -3092.945         317.550          0.000           0.000        -149.280           7.913        -71.098        -200.654       -3055.379         315.148       -271.752         186.846         -10.315         -95.221
     172000.000           0.000           0.000       -3053.310         326.075          0.000           0.000        -144.112           8.463        -85.484        -173.119       -2992.473         322.076       -258.603         204.949         -12.462         -66.116
     176000.000           0.000           0.000       -3046.410         318.782          0.000           0.000        -144.959           7.919        -88.765        -202.724       -2996.889         316.002       -291.489         194.480         -10.699        -107.708
     180000.000           0.000           0.000       -3212.672         325.116          0.000           0.000        -146.599           8.021        -84.185        -205.801       -3155.655         321.509       -289.986         203.616         -11.628         -97.998
     184000.000           0.000           0.000       -3077.550         318.648          0.000           0.000        -147.429           8.168        -96.939        -196.845       -3022.282         315.735       -293.784         202.697         -11.081        -102.168
     188000.000           0.000           0.000       -3018.195         328.695          0.000           0.000        -146.900           8.288        -88.009        -183.322       -2962.911         326.062       -271.331         202.184         -10.921         -80.068
     192000.000           0.000           0.000       -3118.084         318.557          0.000           0.000        -151.145           8.207        -69.643        -216.271       -3056.659         315.553       -285.914         212.570         -11.211         -84.555
     196000.000           0.000           0.000       -3018.878         325.985          0.000           0.000        -148.388           8.077        -79.114        -199.685       -2957.537         322.754       -278.799         209.729         -11.308         -80.378
     200000.000           0.000           0.000       -3021.283         324.656          0.000           0.000        -142.916           8.279        -95.174        -191.378       -2964.342         321.282       -286.552         199.857         -11.653         -98.348
